 004
 001,1591.91,1591.91,1591.91,76.75,-623.00,-1335.00,-2182.00,-1013.00, 000
 002,3838.56,2883.98,2883.98,184.75,-2203.00,-51.00,-198.00,-2124.00, 000
 003,3387.52,3385.81,3385.81,162.75,22.00,-2271.00,1018.00,965.00, 001
 004,3858.63,3858.63,3858.63,185.75,-2405.00,2098.00,437.00,-512.00, 000
 005,4510.69,4510.69,4510.69,216.75,765.00,2261.00,1851.00,-2117.00, 000
 006,3183.31,3180.08,3180.08,152.75,-940.00,709.00,1683.00,-1089.00, 000
 007,3612.00,3610.77,3610.77,173.75,1989.00,384.00,-1497.00,-557.00, 000
 008,639.52,639.52,639.52,30.75,1068.00,-2009.00,1706.00,-1965.00, 000
 009,4376.50,4376.50,4377.23,210.50,-1282.00,-2295.00,-634.00,2034.00, 000
 010,4337.17,4337.17,4337.17,208.75,529.00,-1789.00,-628.00,2391.00, 000
 011,2598.67,2598.67,2598.67,124.75,-1058.00,-1095.00,1157.00,264.00, 001
 012,2135.50,2135.50,2135.50,102.75,1236.00,315.00,567.00,2343.00, 000
 013,981.94,981.94,982.92,47.50,-1822.00,-1109.00,-2424.00,-332.00, 000
 014,1474.06,1474.06,1474.06,70.75,-1583.00,1589.00,-1639.00,116.00, 000
 015,2716.31,2716.31,2716.31,130.75,1928.00,2062.00,1743.00,-648.00, 000
 016,1551.07,1551.07,1551.07,74.75,-1134.00,-235.00,409.00,-393.00, 001
 017,1586.05,1586.05,1587.04,76.50,-1812.00,1754.00,-498.00,864.00, 000
 018,3403.92,3403.92,3403.92,163.75,1312.00,-575.00,-1471.00,1385.00, 000
 019,1381.74,1381.74,1381.74,66.75,1452.00,-1897.00,521.00,-876.00, 000
 020,2752.17,2752.17,2753.04,132.50,-1269.00,454.00,729.00,2348.00, 000
 021,2621.14,2618.53,2618.53,125.75,484.00,1015.00,1732.00,-1287.00, 000
 022,3821.15,2930.02,2930.02,183.75,-2244.00,-735.00,15.00,1131.00, 000
 023,3593.23,3593.23,3593.23,172.75,1845.00,-186.00,-1085.00,-2266.00, 000
 024,2110.20,2110.20,2110.20,101.75,946.00,277.00,-1164.00,306.00, 000
 025,403.27,403.27,403.27,19.75,1473.00,-428.00,1338.00,-808.00, 000
 026,3642.46,3642.46,3642.46,174.75,1232.00,1211.00,1533.00,-2419.00, 000
 027,5686.92,5684.47,5684.47,273.00,1965.00,-1509.00,-2376.00,2161.00, 000
 028,1859.63,1859.63,1859.63,89.75,268.00,2047.00,1118.00,393.00, 000
 029,2501.71,2499.90,2500.82,120.50,1766.00,-1534.00,-472.00,-418.00, 000
 030,3746.65,3746.65,3746.65,179.75,-2266.00,-972.00,1480.00,-1042.00, 000
 031,2301.24,2301.24,2301.24,110.75,1769.00,-2238.00,-440.00,-1593.00, 000
 032,2876.63,2876.63,2877.32,138.50,2133.00,-1718.00,-680.00,-1113.00, 000
 033,4317.08,4317.08,4317.08,207.75,-1888.00,2034.00,-230.00,-1952.00, 000
 034,314.04,314.04,314.57,15.50,266.00,-163.00,189.00,142.00, 000
 035,2854.44,2854.44,2855.17,137.25,-1679.00,-1157.00,888.00,93.00, 000
 036,651.70,651.70,651.70,31.75,1021.00,-1054.00,639.00,-1582.00, 000
 037,735.26,735.26,735.26,35.75,-1938.00,2178.00,-1277.00,1856.00, 000
 038,528.52,528.52,528.52,25.75,-1924.00,186.00,-2101.00,-312.00, 000
 039,829.22,829.22,829.22,39.75,1017.00,-881.00,972.00,-1709.00, 000
 040,1154.59,1154.59,1154.59,55.75,794.00,1572.00,-180.00,952.00, 000
 041,1873.02,1873.02,1873.02,89.75,-2112.00,741.00,-1399.00,-991.00, 000
 042,2633.66,2633.66,2633.66,126.75,469.00,-221.00,2399.00,-2013.00, 000
 043,3109.44,3109.44,3109.44,149.75,-1239.00,1504.00,1429.00,-93.00, 000
 044,638.54,638.54,638.54,30.75,1620.00,-995.00,1544.00,-361.00, 000
 045,2249.39,2246.18,2246.18,107.75,-2021.00,-1219.00,-38.00,-164.00, 000
 046,1955.24,1955.23,1955.23,93.75,1035.00,342.00,-536.00,-822.00, 000
 047,3694.53,3694.53,3694.53,177.75,-1069.00,2055.00,-765.00,-1627.00, 000
 048,4117.24,4117.08,4117.08,197.75,-719.00,-1606.00,2107.00,1388.00, 001
 049,546.42,546.42,546.42,26.75,1611.00,-783.00,2148.00,-682.00, 000
 050,2978.69,2978.69,2978.79,142.75,-427.00,782.00,1005.00,-1830.00, 000
