 015
 001,2824.01,2824.01,209.00,-1171.00,-1219.00,-1546.00,1580.00, 000
 002,2114.94,2114.94,159.00,-925.00,-1309.00,-1856.00,590.00, 000
 003,4577.86,4577.86,329.00,-862.00,2350.00,-458.00,-2210.00, 002
 004,2100.71,2100.71,159.00,691.00,-2389.00,1747.00,-573.00, 001
 005,3922.06,3922.06,289.00,-2388.00,-1741.00,1516.00,-2117.00, 000
 006,3442.60,3442.60,249.00,785.00,1246.00,-140.00,-2070.00, 001
 007,1882.36,1882.36,139.00,55.00,-1901.00,-798.00,-223.00, 001
 008,4362.34,4362.34,319.00,1858.00,-2298.00,-1493.00,495.00, 003
 009,2250.48,2250.48,169.00,1158.00,-188.00,1613.00,-2392.00, 000
 010,2666.92,2666.92,199.00,213.00,-587.00,591.00,2053.00, 000
 011,3999.83,3999.83,289.00,2150.00,2322.00,-1040.00,-91.00, 001
 012,2778.00,2778.37,199.00,2239.00,1441.00,-476.00,851.00, 000
 013,4301.50,4301.50,309.00,2036.00,-2192.00,-1713.00,-83.00, 001
 014,2967.12,2967.12,219.00,-1055.00,1125.00,1811.00,1893.00, 000
 015,2313.27,2313.27,169.00,-2350.00,-852.00,-239.00,-1798.00, 000
 016,1341.10,1341.10,99.00,-300.00,1703.00,672.00,779.00, 000
 017,4489.18,4489.18,329.00,1718.00,-2066.00,-1748.00,787.00, 001
 018,3377.59,3377.59,249.00,71.00,-1177.00,-2379.00,1148.00, 000
 019,2068.53,2068.53,149.00,-1186.00,-1648.00,299.00,-208.00, 000
 020,3276.09,3276.09,239.00,2332.00,-1051.00,-762.00,-2128.00, 000
 021,1860.14,1860.14,139.00,1611.00,1823.00,-248.00,1888.00, 001
 022,1368.77,1368.77,99.00,-1567.00,-40.00,-205.00,-176.00, 002
 023,3979.92,3979.92,289.00,109.00,-1466.00,-1187.00,2297.00, 000
 024,4226.74,4226.74,309.00,-1945.00,1230.00,1722.00,-872.00, 000
 025,3231.41,3231.41,239.00,-2206.00,2185.00,-408.00,-500.00, 001
 026,1827.66,1827.66,139.00,-1865.00,-223.00,-1247.00,1497.00, 000
 027,1336.10,1336.10,99.00,515.00,1452.00,606.00,119.00, 000
 028,2331.22,2331.22,169.00,392.00,-1149.00,-884.00,802.00, 000
 029,2854.73,2854.73,209.00,1410.00,-2380.00,2218.00,358.00, 000
 030,1639.18,1639.18,119.00,669.00,2343.00,1815.00,1171.00, 000
