 016
 001,1523.09,1520.20,1520.20,109.00,1982.00,-2045.00,471.00,-1878.00, 000
 002,5195.52,3733.06,3733.06,389.00,-1548.00,996.00,1491.00,-1172.00, 001
 003,3485.18,3418.74,3418.74,268.00,946.00,-1148.00,-1605.00,1128.00, 001
 004,7200.18,2060.36,2060.36,519.00,-850.00,228.00,904.00,1309.00, 000
 005,1992.72,1922.88,1922.88,149.00,-1466.00,-2038.00,-831.00,-223.00, 000
 006,3308.34,3027.79,3027.79,239.00,848.00,-557.00,-2053.00,-1424.00, 000
 007,3678.90,3490.17,3490.17,279.00,412.00,-1739.00,1640.00,1528.00, 000
 008,3446.98,1502.07,1502.07,259.00,1264.00,1848.00,186.00,802.00, 000
 009,2794.64,1549.80,1549.80,219.00,1202.00,2381.00,1336.00,837.00, 000
 010,4790.95,3656.98,3656.98,349.00,1678.00,1505.00,-1908.00,2222.00, 000
 011,4239.53,2633.77,2633.77,309.00,261.00,-339.00,1504.00,1983.00, 000
 012,5206.58,3498.44,3498.44,379.00,436.00,-1313.00,-1676.00,1476.00, 002
 013,4034.63,3499.71,3499.71,298.00,1390.00,-1027.00,-1945.00,34.00, 000
 014,6471.02,3126.97,3126.97,479.00,1258.00,-1516.00,-338.00,1173.00, 001
 015,2116.23,2013.95,2013.95,159.00,466.00,-915.00,2278.00,-36.00, 000
 016,3889.83,3066.73,3066.73,319.00,-493.00,1061.00,-1295.00,-1899.00, 000
 017,2614.66,2047.60,2047.60,189.00,-265.00,-308.00,-184.00,-2354.00, 000
 018,5116.63,3653.15,3653.15,379.00,-1545.00,-2222.00,1347.00,10.00, 000
 019,3316.93,2320.97,2320.97,248.00,287.00,-2058.00,42.00,250.00, 000
 020,2334.10,2063.13,2063.13,169.00,-571.00,2011.00,-2132.00,662.00, 000
 021,2112.91,2094.62,2094.62,159.00,1734.00,635.00,530.00,2349.00, 000
 022,2721.86,2721.86,2721.86,199.00,-1718.00,2015.00,-2295.00,-645.00, 000
 023,3846.60,3449.59,3449.59,279.00,439.00,769.00,-2342.00,-1272.00, 000
 024,3989.44,1411.23,1411.23,289.00,360.00,-2395.00,1131.00,-1213.00, 000
 025,6655.48,1867.09,1867.09,499.00,-375.00,885.00,887.00,2261.00, 000
 026,4662.11,4325.62,4325.62,339.00,2080.00,-1802.00,-2192.00,-1123.00, 000
 027,4001.83,2088.70,2089.28,299.00,-52.00,243.00,2037.00,209.00, 001
 028,2467.52,2369.08,2369.94,179.00,705.00,-345.00,-1662.00,-227.00, 000
 029,4402.48,3691.44,3691.44,339.00,2300.00,-20.00,-1129.00,1347.00, 000
 030,3264.06,2459.64,2459.64,279.00,636.00,372.00,59.00,-2019.00, 000
 031,1279.69,1276.21,1276.21,99.00,851.00,-2330.00,2020.00,-1818.00, 000
 032,3897.56,1930.00,1930.00,298.00,-1282.00,1062.00,596.00,1507.00, 000
 033,5028.88,3229.84,3229.84,379.00,-2136.00,-1030.00,268.00,1127.00, 002
 034,3184.01,1786.32,1786.32,229.00,-1483.00,-119.00,-11.00,893.00, 000
 035,2996.18,1642.23,1642.23,229.00,-1980.00,259.00,-660.00,-718.00, 000
 036,5268.22,4233.79,4233.79,399.00,2095.00,2383.00,-1316.00,-125.00, 001
 037,4210.94,1955.55,1955.55,319.00,1813.00,-1729.00,372.00,-407.00, 000
 038,5078.32,3795.45,3795.45,369.00,1593.00,-1450.00,-1310.00,995.00, 000
 039,5431.17,1341.28,1341.28,429.00,-122.00,1722.00,-1129.00,836.00, 001
 040,4205.39,2553.43,2553.43,309.00,575.00,2227.00,1808.00,-9.00, 000
 041,2269.59,2130.46,2130.46,169.00,-1284.00,814.00,-2398.00,-1002.00, 001
 042,4021.41,3443.45,3443.45,299.00,-1112.00,1631.00,-958.00,-1809.00, 000
 043,2091.21,1993.21,1993.21,149.00,635.00,-1655.00,2234.00,-465.00, 000
 044,4265.28,2611.83,2611.83,319.00,-621.00,766.00,1969.00,1103.00, 000
 045,2183.89,2090.25,2091.00,159.00,-1369.00,2066.00,722.00,2065.00, 000
 046,2604.45,2538.72,2538.72,189.00,2390.00,202.00,1601.00,-2211.00, 000
 047,5056.98,3872.52,3872.52,369.00,1219.00,-1737.00,2033.00,2049.00, 000
 048,5031.02,1788.58,1788.58,369.00,-758.00,-810.00,949.00,-276.00, 001
 049,5500.75,2189.12,2189.12,419.00,-2189.00,467.00,-94.00,-168.00, 000
 050,1891.72,1847.09,1847.09,139.00,855.00,326.00,1937.00,1823.00, 000
 051,2437.78,2190.26,2190.26,179.00,-1493.00,-761.00,309.00,-2006.00, 000
 052,2562.06,2361.30,2362.01,189.00,-628.00,-1882.00,1208.00,-396.00, 000
 053,4701.08,2983.33,2983.33,359.00,-1096.00,1950.00,-1007.00,-1032.00, 000
 054,5586.48,2498.39,2498.39,419.00,-1702.00,-357.00,86.00,1388.00, 001
 055,2810.69,1587.17,1587.17,229.00,-387.00,356.00,1196.00,471.00, 000
 056,3075.79,2962.75,2962.75,239.00,-692.00,1583.00,-1379.00,-1299.00, 000
 057,5663.77,1670.10,1670.93,439.00,2309.00,1070.00,1046.00,-24.00, 000
 058,11366.98,2599.02,2599.02,839.00,-713.00,-1682.00,1871.00,-1403.00, 000
 059,6236.04,5259.59,5259.59,459.00,2277.00,1489.00,-1468.00,-2204.00, 000
 060,4440.68,2556.90,2556.90,329.00,1022.00,1920.00,-1101.00,495.00, 000
 061,4826.62,3640.32,3640.32,359.00,52.00,1304.00,2343.00,-1525.00, 000
 062,6762.97,4601.47,4601.47,489.00,-2199.00,-304.00,2160.00,1170.00, 000
 063,3434.14,2362.75,2363.71,249.00,141.00,674.00,-1698.00,2159.00, 000
 064,2193.19,2087.14,2088.05,159.00,439.00,311.00,104.00,-1750.00, 000
 065,5220.05,4081.23,4081.23,389.00,-1936.00,-1740.00,214.00,1729.00, 000
 066,3633.37,3269.66,3269.66,289.00,-1995.00,-1516.00,-754.00,1509.00, 000
 067,4138.33,3527.01,3527.01,299.00,1654.00,1268.00,780.00,-2149.00, 000
 068,3759.51,2823.29,2823.29,279.00,612.00,1565.00,-288.00,-1111.00, 001
 069,5940.78,5106.08,5106.08,439.00,-736.00,2159.00,2350.00,-1909.00, 000
 070,3026.55,1552.68,1552.68,219.00,-437.00,-508.00,-1445.00,-1689.00, 000
 071,14237.05,2820.72,2820.72,1059.00,-1184.00,1294.00,-950.00,-1517.00, 000
 072,5412.98,4377.86,4377.86,389.00,-1853.00,-2118.00,2075.00,-185.00, 000
 073,1314.72,1308.15,1308.15,99.00,-2216.00,-711.00,-1249.00,-1592.00, 000
 074,3913.25,3448.16,3448.16,289.00,327.00,-1101.00,1372.00,2185.00, 000
 075,6190.40,5037.95,5037.95,477.00,1326.00,2171.00,-1271.00,-2146.00, 001
 076,2829.46,2292.76,2292.76,209.00,967.00,517.00,-430.00,-1301.00, 000
