 153
 001,1710.25,1710.25,129.00,301.00,709.00,1856.00,-3.00, 003
 002,2535.79,2535.79,189.00,1810.00,221.00,-171.00,1804.00, 004
 003,2554.48,2554.48,189.00,97.00,-468.00,-2109.00,-1756.00, 004
 004,1807.72,1808.59,136.00,1960.00,-1177.00,161.00,-1363.00, 000
 005,3015.89,3015.89,219.00,-653.00,352.00,2360.00,220.00, 003
 006,3004.16,3004.16,219.00,1834.00,2135.00,-1170.00,2166.00, 003
 007,2258.75,2258.75,169.00,-1135.00,-2051.00,1118.00,-1890.00, 002
 008,2685.07,2685.07,199.00,-891.00,151.00,-2367.00,-2092.00, 002
 009,2521.46,2521.46,189.00,-799.00,-433.00,925.00,-2273.00, 002
 010,2174.94,2174.94,159.00,1893.00,-16.00,-189.00,-645.00, 002
 011,2945.18,2945.18,219.00,2110.00,94.00,-63.00,2082.00, 002
 012,2292.74,2292.74,169.00,-275.00,343.00,-1768.00,2083.00, 003
 013,3285.80,3285.80,239.00,2143.00,-2371.00,1239.00,788.00, 004
 014,4324.32,4324.32,319.00,-223.00,1662.00,1970.00,-2065.00, 004
 015,2911.44,2911.44,209.00,-1879.00,1695.00,965.00,2318.00, 000
 016,5447.12,5447.12,399.00,2251.00,-1066.00,-2085.00,2231.00, 003
 017,3311.50,3311.50,239.00,2396.00,-714.00,-500.00,892.00, 004
 018,1253.68,1254.58,97.00,-1920.00,72.00,-1405.00,1216.00, 003
 019,1285.97,1285.97,99.00,-574.00,596.00,-1044.00,-601.00, 004
 020,2290.76,2290.76,169.00,-1597.00,-866.00,588.00,-178.00, 005
 021,1600.75,1600.75,119.00,-637.00,1652.00,948.00,1428.00, 002
 022,4765.34,4765.34,349.00,2212.00,-1284.00,-2247.00,397.00, 001
 023,3293.46,3293.46,239.00,-2272.00,-883.00,118.00,1383.00, 000
 024,4201.79,4201.79,309.00,-1142.00,1739.00,163.00,-2255.00, 003
 025,4644.08,4644.08,339.00,-1545.00,-1082.00,1612.00,2324.00, 004
