 154
 001,3666.94,3666.94,269.00,-1730.00,-456.00,1859.00,-1208.00, 005
 002,3218.09,3218.09,239.00,-1488.00,-1545.00,-1629.00,1670.00, 001
 003,2968.31,2968.31,219.00,-1557.00,455.00,1383.00,46.00, 008
 004,1979.09,1979.09,149.00,599.00,654.00,119.00,-1266.00, 004
 005,3777.43,3777.43,279.00,309.00,1790.00,-2346.00,-897.00, 003
 006,1920.03,1920.03,139.00,-11.00,-713.00,1908.00,-776.00, 000
 007,2105.23,2105.23,159.00,1026.00,-346.00,461.00,-2374.00, 003
 008,2888.50,2888.50,209.00,-1742.00,813.00,721.00,-696.00, 005
 009,4232.86,4232.86,309.00,-602.00,-1986.00,-1906.00,2041.00, 003
 010,3192.10,3192.10,229.00,-1457.00,-141.00,1507.00,-1326.00, 007
 011,3153.11,3153.11,229.00,2250.00,-1371.00,-125.00,703.00, 003
 012,1485.98,1485.98,109.00,1066.00,2050.00,-390.00,1753.00, 001
 013,3643.09,3643.09,269.00,1309.00,-2123.00,-1213.00,506.00, 003
 014,3215.74,3215.74,239.00,-1844.00,1306.00,-1454.00,-1886.00, 001
 015,2287.24,2287.24,169.00,654.00,1794.00,-1465.00,933.00, 003
 016,5291.92,5291.92,389.00,-1187.00,-2049.00,1680.00,2399.00, 004
 017,2207.59,2207.59,159.00,-1258.00,2191.00,-1365.00,-14.00, 001
 018,2653.76,2653.76,199.00,-1444.00,-2060.00,988.00,-998.00, 005
 019,4135.92,4135.92,299.00,2016.00,-1992.00,-650.00,1170.00, 003
 020,2008.31,2008.31,149.00,42.00,177.00,631.00,2097.00, 004
 021,4277.50,4277.50,309.00,2279.00,2223.00,-1571.00,359.00, 006
 022,1649.70,1649.70,119.00,-1449.00,-2304.00,-498.00,-956.00, 002
 023,1625.93,1625.93,119.00,527.00,1268.00,1840.00,2227.00, 000
 024,2454.29,2454.29,179.00,238.00,-385.00,-1809.00,-1739.00, 002
 025,2803.31,2803.31,209.00,1795.00,-710.00,-640.00,679.00, 001
 026,3625.55,3625.55,269.00,-398.00,499.00,1982.00,-2236.00, 001
 027,4788.54,4788.54,349.00,1721.00,2375.00,-114.00,-2048.00, 004
 028,2241.88,2241.88,169.00,-791.00,389.00,210.00,2395.00, 003
 029,2537.90,2537.90,189.00,1067.00,101.00,-1394.00,-519.00, 001
 030,1965.53,1965.53,149.00,-1843.00,1715.00,-2372.00,-178.00, 000
 031,2575.47,2575.47,189.00,-1525.00,1554.00,-1130.00,-991.00, 002
 032,3097.03,3097.03,229.00,-119.00,-2160.00,1796.00,274.00, 003
 033,2164.60,2164.60,159.00,-1130.00,-350.00,357.00,-1923.00, 003
 034,3435.33,3435.33,249.00,506.00,2150.00,-1760.00,-432.00, 005
 035,1940.40,1940.40,139.00,1341.00,1253.00,-573.00,934.00, 001
 036,2617.07,2617.07,189.00,-1043.00,997.00,-2388.00,-1248.00, 000
 037,4099.78,4099.78,299.00,-183.00,1551.00,1885.00,-1989.00, 003
 038,2731.26,2731.26,199.00,-171.00,-1871.00,2073.00,-314.00, 002
 039,3034.52,3034.52,219.00,1126.00,-1125.00,-58.00,1669.00, 001
 040,2138.09,2138.09,159.00,181.00,2231.00,1641.00,669.00, 001
 041,1909.28,1909.28,139.00,-475.00,1438.00,1113.00,378.00, 002
 042,3077.76,3077.76,229.00,1538.00,912.00,-1527.00,1192.00, 000
 043,2682.00,2682.00,199.00,-2254.00,1370.00,-776.00,-868.00, 001
 044,1268.32,1268.32,99.00,2220.00,767.00,960.00,912.00, 001
 045,4277.85,4277.85,309.00,1937.00,2106.00,680.00,-1983.00, 000
 046,2266.22,2266.22,169.00,-1624.00,-2173.00,130.00,-738.00, 001
 047,3062.01,3062.70,228.00,1837.00,-1220.00,587.00,1576.00, 003
 048,3421.74,3421.74,249.00,-1052.00,1565.00,2350.00,1198.00, 003
 049,3334.20,3335.09,243.00,2247.00,-1594.00,-927.00,-570.00, 002
 050,2763.85,2763.85,199.00,-33.00,-1525.00,2227.00,66.00, 000
 051,5061.95,5061.95,369.00,2149.00,-2209.00,-491.00,2110.00, 005
