 005
 001,2506.84,2311.85,2311.85,189.00,696.00,-665.00,-1012.00,-2223.00, 000
 002,1872.98,1651.43,1651.43,139.00,-932.00,1970.00,-1556.00,441.00, 000
 003,4672.04,3979.91,3979.91,352.00,-1135.00,-850.00,1860.00,1771.00, 001
 004,4757.41,2140.23,2140.23,349.00,-2103.00,-2061.00,-694.00,-450.00, 000
 005,1561.65,1561.65,1561.65,119.00,-661.00,1762.00,878.00,2027.00, 000
 006,4923.12,2659.49,2659.49,359.00,1582.00,-656.00,-1034.00,-177.00, 000
 007,3312.51,3234.22,3234.22,239.00,1596.00,1789.00,817.00,-1350.00, 000
 008,2024.80,1522.64,1522.64,149.00,-1695.00,805.00,-265.00,1328.00, 000
 009,4276.63,4042.90,4042.90,329.00,1941.00,-2065.00,-1206.00,473.00, 000
 010,4955.16,4080.98,4080.98,359.00,1526.00,1240.00,-1665.00,-1304.00, 000
 011,3696.57,3696.56,3696.56,269.00,-1640.00,-2019.00,-2010.00,1659.00, 000
 012,5325.37,4809.56,4809.56,405.00,-1311.00,2047.00,1269.00,-2012.00, 000
 013,2352.70,2161.79,2161.79,169.00,858.00,-524.00,2327.00,1062.00, 000
 014,3822.56,3727.03,3727.03,279.00,2192.00,-1051.00,-912.00,1012.00, 000
 015,4045.85,2286.93,2286.93,299.00,323.00,922.00,457.00,-1361.00, 000
 016,2689.70,2587.13,2587.13,199.00,352.00,2123.00,983.00,-386.00, 000
 017,1299.17,1298.47,1298.47,99.00,214.00,427.00,179.00,-871.00, 000
 018,3721.57,3300.08,3300.08,279.00,992.00,-131.00,-2119.00,970.00, 000
 019,5545.85,3913.05,3913.05,439.00,1720.00,-365.00,-1804.00,1336.00, 002
 020,2552.62,2552.60,2552.60,189.00,190.00,2357.00,-2230.00,1545.00, 000
 021,2535.13,1632.54,1632.54,189.00,1550.00,885.00,1641.00,-745.00, 000
 022,3033.12,2940.14,2940.14,229.00,615.00,298.00,-1884.00,-1251.00, 000
 023,3644.37,2784.46,2785.18,269.00,-1037.00,-1447.00,1714.00,-1012.00, 000
 024,3702.91,3471.24,3471.24,269.00,799.00,1180.00,2177.00,-2006.00, 000
 025,4799.50,2764.13,2764.13,359.00,-1218.00,1523.00,584.00,-573.00, 000
 026,3148.23,3025.13,3025.13,229.00,1864.00,1977.00,-1157.00,1819.00, 000
 027,3705.41,1788.92,1788.92,289.00,1333.00,1331.00,547.00,-276.00, 001
 028,3493.26,2615.64,2615.64,249.00,-704.00,-1253.00,1911.00,-1195.00, 000
 029,1550.40,1550.40,1550.40,119.00,525.00,-162.00,-736.00,-1064.00, 000
 030,3981.98,1275.46,1275.46,299.00,804.00,439.00,-137.00,-422.00, 000
 031,3199.08,2406.77,2406.77,238.00,1099.00,-1767.00,-368.00,141.00, 000
 032,4250.16,3888.05,3888.05,309.00,2357.00,-1706.00,-1336.00,-490.00, 000
 033,4175.31,4116.88,4116.88,308.00,-1688.00,2179.00,1548.00,-366.00, 000
 034,5222.17,1856.35,1856.35,379.00,2139.00,1413.00,602.00,372.00, 000
 035,1719.64,1682.21,1682.21,129.00,-73.00,1581.00,1118.00,393.00, 000
 036,3244.07,3032.12,3032.12,249.00,-867.00,-177.00,2115.00,372.00, 000
 037,3550.64,2076.85,2076.85,259.00,-1429.00,-1043.00,-359.00,737.00, 000
 038,4171.11,3798.24,3798.24,309.00,849.00,-318.00,-1874.00,2330.00, 000
 039,5130.20,4933.52,4933.52,379.00,1189.00,2208.00,-1967.00,-1584.00, 000
 040,3328.49,3138.76,3138.76,239.00,813.00,1912.00,-1849.00,249.00, 000
 041,4043.08,1281.82,1281.82,299.00,-615.00,-1029.00,649.00,-816.00, 000
 042,2630.29,2578.64,2578.64,199.00,-61.00,437.00,-2365.00,-721.00, 000
 043,3406.80,2417.12,2417.12,249.00,1951.00,-1687.00,-326.00,-876.00, 000
 044,4156.23,4069.95,4069.95,299.00,-2071.00,838.00,1850.00,-253.00, 000
 045,4036.14,2523.28,2523.28,299.00,-990.00,192.00,714.00,-1669.00, 000
 046,4000.66,3571.00,3571.00,299.00,-61.00,1367.00,-388.00,-2189.00, 000
 047,4330.82,1404.65,1404.65,329.00,-1308.00,-4.00,-111.00,731.00, 000
 048,2502.63,1710.67,1710.67,189.00,-792.00,224.00,-840.00,-1486.00, 000
 049,4816.18,3634.08,3634.08,349.00,2155.00,-1288.00,-633.00,1043.00, 000
 050,2866.13,2866.13,2866.13,209.00,-1619.00,-1583.00,1244.00,-1717.00, 000
 051,3816.63,2927.03,2927.03,279.00,-1836.00,-1025.00,264.00,1014.00, 000
 052,2211.20,2090.19,2090.93,169.00,-548.00,-575.00,1394.00,-1350.00, 000
 053,4513.36,3658.65,3658.65,329.00,-769.00,2193.00,-1048.00,-1455.00, 000
 054,3533.84,3403.08,3403.08,259.00,-2341.00,-385.00,741.00,1058.00, 001
 055,3459.42,3134.47,3134.47,249.00,-1382.00,213.00,1472.00,-1083.00, 000
 056,5714.75,4484.85,4484.85,418.00,2300.00,-30.00,-2107.00,-862.00, 000
 057,4083.11,2682.30,2682.30,309.00,-2150.00,1377.00,219.00,119.00, 000
 058,4093.69,1476.81,1476.81,309.00,2237.00,892.00,761.00,843.00, 000
 059,2440.97,2111.63,2111.63,179.00,-79.00,835.00,-1866.00,1960.00, 000
 060,4547.29,4227.23,4227.23,339.00,-1907.00,-312.00,2200.00,-1313.00, 000
