 076
 001,2311.85,2311.85,169.00,696.00,-665.00,-1012.00,-2223.00, 003
 002,1651.43,1651.43,119.00,-932.00,1970.00,-1556.00,441.00, 000
 003,3979.91,3979.91,289.00,-1135.00,-850.00,1860.00,1771.00, 004
 004,2140.23,2140.23,159.00,-2103.00,-2061.00,-694.00,-450.00, 001
 005,1561.65,1561.65,119.00,-661.00,1762.00,878.00,2027.00, 001
 006,2659.49,2659.49,199.00,1582.00,-656.00,-1034.00,-177.00, 002
 007,3234.22,3234.22,239.00,1596.00,1789.00,817.00,-1350.00, 003
 008,1522.64,1522.64,109.00,-1695.00,805.00,-265.00,1328.00, 001
 009,4042.90,4042.90,299.00,1941.00,-2065.00,-1206.00,473.00, 003
 010,4080.98,4080.98,299.00,1526.00,1240.00,-1665.00,-1304.00, 004
 011,3696.56,3696.56,269.00,-1640.00,-2019.00,-2010.00,1659.00, 000
 012,4809.56,4809.56,349.00,-1311.00,2047.00,1269.00,-2012.00, 002
 013,2161.79,2161.79,159.00,858.00,-524.00,2327.00,1062.00, 001
 014,3727.03,3727.03,269.00,2192.00,-1051.00,-912.00,1012.00, 002
 015,2286.93,2286.93,169.00,323.00,922.00,457.00,-1361.00, 003
 016,2587.13,2587.13,189.00,352.00,2123.00,983.00,-386.00, 002
 017,1298.47,1298.47,99.00,214.00,427.00,179.00,-871.00, 001
 018,3300.08,3300.08,239.00,992.00,-131.00,-2119.00,970.00, 007
 019,3913.05,3913.05,289.00,1720.00,-365.00,-1804.00,1336.00, 003
 020,2552.60,2552.60,189.00,190.00,2357.00,-2230.00,1545.00, 001
 021,1632.54,1632.54,119.00,1550.00,885.00,1641.00,-745.00, 000
 022,2940.14,2940.14,219.00,615.00,298.00,-1884.00,-1251.00, 002
 023,2784.46,2785.18,208.00,-1037.00,-1447.00,1714.00,-1012.00, 002
 024,3471.24,3471.24,249.00,799.00,1180.00,2177.00,-2006.00, 001
 025,2764.13,2764.13,199.00,-1218.00,1523.00,584.00,-573.00, 000
 026,3025.13,3025.13,219.00,1864.00,1977.00,-1157.00,1819.00, 000
 027,1788.92,1788.92,129.00,1333.00,1331.00,547.00,-276.00, 001
 028,2615.64,2615.64,189.00,-704.00,-1253.00,1911.00,-1195.00, 003
 029,1550.40,1550.40,119.00,525.00,-162.00,-736.00,-1064.00, 000
 030,1275.46,1275.46,99.00,804.00,439.00,-137.00,-422.00, 002
 031,2406.77,2406.77,179.00,1099.00,-1767.00,-368.00,141.00, 003
 032,3888.05,3888.05,279.00,2357.00,-1706.00,-1336.00,-490.00, 002
 033,4116.88,4116.88,299.00,-1688.00,2179.00,1548.00,-366.00, 000
 034,1856.35,1856.35,139.00,2139.00,1413.00,602.00,372.00, 002
 035,1682.21,1682.21,129.00,-73.00,1581.00,1118.00,393.00, 000
 036,3032.12,3032.12,219.00,-867.00,-177.00,2115.00,372.00, 000
 037,2076.85,2076.85,149.00,-1429.00,-1043.00,-359.00,737.00, 002
 038,3798.24,3798.24,279.00,849.00,-318.00,-1874.00,2330.00, 001
 039,4933.52,4933.52,359.00,1189.00,2208.00,-1967.00,-1584.00, 001
 040,3138.76,3138.76,229.00,813.00,1912.00,-1849.00,249.00, 000
 041,1281.82,1281.82,99.00,-615.00,-1029.00,649.00,-816.00, 001
 042,2578.64,2578.64,189.00,-61.00,437.00,-2365.00,-721.00, 000
 043,2417.12,2417.12,179.00,1951.00,-1687.00,-326.00,-876.00, 002
 044,4069.95,4069.95,299.00,-2071.00,838.00,1850.00,-253.00, 001
 045,2523.28,2523.28,189.00,-990.00,192.00,714.00,-1669.00, 001
 046,3571.00,3571.00,259.00,-61.00,1367.00,-388.00,-2189.00, 000
 047,1404.65,1404.65,109.00,-1308.00,-4.00,-111.00,731.00, 001
 048,1710.67,1710.67,129.00,-792.00,224.00,-840.00,-1486.00, 000
 049,3634.08,3634.08,269.00,2155.00,-1288.00,-633.00,1043.00, 000
 050,2866.13,2866.13,209.00,-1619.00,-1583.00,1244.00,-1717.00, 000
 051,2927.03,2927.03,219.00,-1836.00,-1025.00,264.00,1014.00, 002
 052,2090.19,2090.93,158.00,-548.00,-575.00,1394.00,-1350.00, 000
 053,3658.65,3658.65,269.00,-769.00,2193.00,-1048.00,-1455.00, 002
 054,3403.08,3403.08,249.00,-2341.00,-385.00,741.00,1058.00, 000
 055,3134.47,3134.47,229.00,-1382.00,213.00,1472.00,-1083.00, 000
 056,4484.85,4484.85,329.00,2300.00,-30.00,-2107.00,-862.00, 000
 057,2682.30,2682.30,199.00,-2150.00,1377.00,219.00,119.00, 000
 058,1476.81,1476.81,109.00,2237.00,892.00,761.00,843.00, 000
 059,2111.63,2111.63,159.00,-79.00,835.00,-1866.00,1960.00, 000
 060,4227.23,4227.23,309.00,-1907.00,-312.00,2200.00,-1313.00, 000
