 001
 001,3873.66,3873.66,185.75,1933.00,-261.00,-1671.00,1159.00, 000
 002,1005.37,1005.37,48.75,1440.00,-2166.00,1296.00,-1171.00, 000
 003,830.44,830.44,39.75,993.00,2303.00,1783.00,2047.00, 000
 004,2090.67,2090.67,100.75,-261.00,446.00,557.00,-1478.00, 000
 005,3975.87,3975.87,190.75,1697.00,-1619.00,2286.00,2313.00, 000
 006,757.80,757.80,36.75,2293.00,594.00,1926.00,-69.00, 000
 007,2562.09,2562.91,122.75,869.00,812.00,770.00,-1749.00, 000
 008,3775.30,3775.30,181.75,1838.00,-1461.00,-1308.00,626.00, 000
 009,4860.79,4860.79,233.75,-2286.00,-237.00,2112.00,1833.00, 000
 010,2627.48,2628.45,126.50,2194.00,-242.00,564.00,-2304.00, 000
 011,2900.12,2900.12,139.75,1042.00,-730.00,-1760.00,18.00, 001
 012,3784.59,3784.59,181.75,359.00,1154.00,-1868.00,-1906.00, 000
 013,2288.69,2288.69,109.75,1724.00,-1224.00,1780.00,1064.00, 000
 014,4104.32,4105.12,197.25,2261.00,-872.00,-1833.00,-570.00, 000
 015,1315.22,1316.20,63.50,693.00,-840.00,716.00,476.00, 000
 016,3749.73,3750.71,180.00,2358.00,764.00,-1118.00,-645.00, 000
 017,2027.67,2027.67,97.75,20.00,972.00,-1306.00,-562.00, 000
 018,1665.69,1665.69,79.75,374.00,310.00,2013.00,607.00, 000
 019,627.24,628.03,30.50,-1035.00,-643.00,-451.00,-412.00, 000
 020,2981.24,2982.09,143.50,-584.00,-368.00,-1686.00,2403.00, 000
 021,2882.31,2882.31,138.75,-1757.00,299.00,-48.00,-2022.00, 000
 022,860.04,860.04,41.75,-1578.00,722.00,-2381.00,414.00, 000
 023,3334.30,3334.80,160.50,-141.00,1381.00,2200.00,-994.00, 000
 024,5182.23,5182.23,248.75,2058.00,2431.00,-125.00,-2269.00, 000
 025,2803.66,2803.66,134.75,-827.00,147.00,1781.00,-882.00, 000
