 003
 001,2010.94,2010.94,96.75,1966.00,2417.00,11.00,1946.00, 000
 002,1780.29,1780.29,85.75,837.00,-2002.00,1124.00,-245.00, 000
 003,3833.49,3834.25,184.25,1238.00,114.00,-2116.00,1972.00, 001
 004,3671.09,3671.09,176.75,-2079.00,1971.00,1116.00,163.00, 001
 005,3914.21,3914.21,187.75,239.00,-2406.00,-1138.00,1258.00, 000
 006,3743.37,3743.37,179.75,765.00,2369.00,-517.00,-1148.00, 000
 007,4092.88,4092.88,196.75,2417.00,180.00,-1451.00,1518.00, 000
 008,3595.17,3595.17,172.75,369.00,-1016.00,-2095.00,1602.00, 000
 009,3267.21,3267.21,156.75,189.00,-462.00,-1612.00,2264.00, 000
 010,2403.37,2403.37,115.75,1987.00,1094.00,-382.00,689.00, 000
 011,595.01,595.01,28.75,-919.00,1129.00,-923.00,534.00, 000
 012,2173.33,2173.33,104.75,-2158.00,1816.00,-189.00,896.00, 000
 013,3494.03,3494.03,167.75,1272.00,2000.00,-2222.00,2015.00, 000
 014,889.77,889.77,42.75,-488.00,-1176.00,-1309.00,-833.00, 001
 015,2642.88,2642.88,126.75,-1122.00,657.00,1081.00,-803.00, 000
 016,993.28,993.28,47.75,568.00,1023.00,-318.00,574.00, 000
 017,1672.43,1672.43,80.75,55.00,-904.00,-1032.00,367.00, 000
 018,2082.75,2082.75,99.75,-1289.00,-1843.00,-1999.00,115.00, 000
 019,1070.84,1070.84,51.75, 9.00,-151.00,976.00,309.00, 000
 020,2705.79,2705.79,129.75,1046.00,-2251.00,1547.00,408.00, 000
 021,685.54,685.54,32.75,442.00,1579.00,-69.00,2036.00, 000
 022,2391.87,2391.87,114.75,1004.00,-270.00,766.00,2110.00, 000
 023,2517.09,2517.09,120.75,-704.00,-1426.00,-1751.00,863.00, 000
 024,2965.48,2965.48,142.75,870.00,1943.00,-1652.00,383.00, 000
 025,2344.69,2344.69,112.75,1681.00,985.00,-160.00,2437.00, 000
