 010
 001,85.91,86.77, 4.50,-879.00,1950.00,-839.00,2027.00, 000
 002,3660.03,3660.03,175.75,-2164.00,-1464.00,-89.00,1551.00, 001
 003,4007.12,4007.12,192.75,-2291.00,468.00,1428.00,-1024.00, 000
 004,4087.69,4087.69,196.75,461.00,1804.00,1000.00,-2248.00, 001
 005,320.91,320.91,15.75,660.00,-1306.00,485.00,-1037.00, 000
 006,2502.46,2503.41,120.50,-418.00,-2348.00,469.00,-7.00, 000
 007,2933.47,2933.47,140.75,1222.00,-2230.00,511.00,616.00, 000
 008,1826.57,1826.57,87.75,2129.00,-909.00,422.00,-259.00, 000
 009,2706.83,2706.83,129.75,123.00,1476.00,2204.00,-255.00, 000
 010,2789.27,2789.27,133.75,-1220.00,-669.00,208.00,1727.00, 000
 011,2874.13,2874.13,137.75,-1859.00,-1283.00,-613.00,1307.00, 001
 012,911.41,911.41,43.75,1239.00,2391.00,2031.00,1940.00, 000
 013,4310.19,4310.19,206.75,1669.00,375.00,-2328.00,-1238.00, 001
 014,2904.25,2904.25,139.75,2179.00,-1988.00,590.00,443.00, 000
 015,2415.82,2415.82,115.75,1813.00,1443.00,1555.00,-959.00, 000
 016,1876.46,1877.04,90.50,635.00,-2160.00,-1233.00,-2344.00, 000
 017,3506.46,3506.46,168.75,346.00,-1810.00,-791.00,1507.00, 001
 018,3113.71,3113.71,149.75,1097.00,-1853.00,-466.00,840.00, 001
 019,1673.00,1673.00,80.75,-1844.00,-663.00,-1847.00,-2336.00, 000
 020,2187.15,2188.06,104.75,-21.00,754.00,-1880.00,-400.00, 000
 021,3297.02,3297.02,158.75,-741.00,-1044.00,-2245.00,1890.00, 000
 022,1220.84,1220.84,58.75,1814.00,731.00,1407.00,-420.00, 000
 023,2702.07,2702.07,129.75,120.00,-670.00,-1082.00,1750.00, 000
 024,2611.44,2611.44,125.75,-47.00,-600.00,1054.00,1768.00, 000
 025,4197.31,4197.31,201.75,-1941.00,749.00,2045.00,2064.00, 000
 026,3791.74,3792.43,182.25,1559.00,-2436.00,-2233.00,-2379.00, 000
 027,3164.82,3164.82,151.75,-9.00,2394.00,362.00,-749.00, 000
