 006
 001,2670.48,2670.48,2670.48,128.75,53.00,429.00,1594.00,-1752.00, 000
 002,3880.84,3874.38,3874.60,186.75,-1791.00,-634.00,1767.00,900.00, 000
 003,1958.72,1958.72,1959.43,94.25,-1551.00,184.00,327.00,-375.00, 000
 004,2806.06,2806.06,2806.06,134.75,1835.00,-974.00,-929.00,-1458.00, 000
 005,4997.84,4997.84,4997.84,239.75,1633.00,2192.00,-2436.00,-710.00, 000
 006,3614.63,3614.63,3614.63,173.75,2352.00,108.00,-272.00,-2378.00, 000
 007,2636.85,2633.97,2633.97,126.75,1054.00,287.00,2269.00,-2050.00, 001
 008,875.62,875.62,876.38,42.25,-920.00,-1367.00,-1524.00,-732.00, 000
 009,650.96,650.96,650.96,31.75,2369.00,-1018.00,2307.00,-370.00, 000
 010,1432.91,1432.91,1432.91,68.75,183.00,1779.00,1556.00,2189.00, 000
 011,605.59,605.59,606.09,29.50,1697.00,-2023.00,2219.00,-2331.00, 000
 012,3311.62,3311.62,3311.62,158.75,371.00,2082.00,-725.00,-1043.00, 000
 013,3098.97,3098.60,3098.60,148.75,-830.00,694.00,-491.00,-2386.00, 001
 014,1090.78,1090.78,1090.78,52.75,-1275.00,-661.00,-1682.00,351.00, 000
 015,1884.19,1884.19,1884.19,90.75,-1852.00,440.00,-71.00,-175.00, 000
 016,646.03,643.61,643.61,31.00,-2032.00,1721.00,-2004.00,1078.00, 000
 017,4859.50,4859.50,4859.50,233.75,-938.00,-2341.00,97.00,2407.00, 000
 018,2518.74,2518.74,2518.74,120.75,1250.00,914.00,997.00,-1592.00, 000
 019,3641.50,3641.50,3641.50,174.75,-1184.00,-1810.00,-1365.00,1827.00, 000
 020,3105.69,3105.69,3106.36,149.50,-302.00,-1140.00,-423.00,1964.00, 000
 021,971.69,971.69,971.69,46.75,1236.00,1581.00,751.00,739.00, 000
 022,4776.83,4776.83,4776.83,229.75,-2244.00,-2202.00,1240.00,1066.00, 000
 023,3857.60,3857.60,3857.60,185.75,1805.00,-1204.00,-2028.00,-769.00, 000
 024,2476.36,2475.16,2475.16,118.75,343.00,461.00,1111.00,-1892.00, 001
 025,2126.71,2126.71,2127.40,102.50,272.00,1985.00,-206.00,-88.00, 000
 026,1014.35,1014.35,1014.35,48.75,460.00,-1778.00,-377.00,-1205.00, 000
 027,1026.81,1026.81,1026.81,49.75,2240.00,1854.00,1392.00,1275.00, 000
 028,1576.41,1501.42,1501.98,75.75,-1249.00,470.00,-1172.00,-1030.00, 000
 029,2318.75,2318.75,2318.75,111.75,930.00,-1237.00,-1076.00,-74.00, 000
 030,2122.24,2122.24,2122.24,101.75,1564.00,356.00,-169.00,1581.00, 000
 031,2987.69,2987.69,2987.69,143.75,-1690.00,-2362.00,-1754.00,625.00, 000
 032,3475.80,3472.04,3472.04,166.75,-1021.00,238.00,2373.00,970.00, 001
 033,1229.65,1229.65,1230.32,59.25,601.00,1520.00,1722.00,1013.00, 000
 034,3279.30,3273.20,3274.16,157.75,-2081.00,-2417.00,307.00,-177.00, 000
 035,1299.34,1299.34,1299.34,62.75,679.00,1689.00,1539.00,715.00, 000
 036,2872.86,2872.86,2872.86,137.75,-1963.00,2085.00,-1356.00,-723.00, 000
 037,2330.06,2330.06,2330.06,111.75,-2314.00,1425.00,-1739.00,-833.00, 000
 038,937.07,937.07,937.07,44.75,-165.00,318.00,-901.00,-262.00, 000
 039,3165.63,3165.63,3165.63,151.75,-514.00,2228.00,1939.00,227.00, 000
 040,2259.99,2259.99,2259.99,108.75, 9.00,-798.00,2210.00,-285.00, 000
 041,4144.53,4144.53,4144.53,198.75,-2316.00,-2039.00,-1560.00,2036.00, 000
